Data Date,Created At,Trip ID,Sender ID,Content,Trip Info → Driver ID,Vehicle Telemetry 1min - Driver → Vhs,Vehicle Telemetry 1min - Driver → Location Lat,Vehicle Telemetry 1min - Driver → Location Lon
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:28",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,0,13.81375980° N,100.53118280° E
"May 25, 2026","May 25, 2026, 07:29",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:29",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,4,13.81377760° N,100.53128210° E
"May 25, 2026","May 25, 2026, 07:29",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,37,13.82221330° N,100.53260830° E
"May 25, 2026","May 25, 2026, 07:30",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:30",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,29,13.82572830° N,100.53067670° E
"May 25, 2026","May 25, 2026, 07:30",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,37,13.82221330° N,100.53260830° E
"May 25, 2026","May 25, 2026, 07:30",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,37,13.82221330° N,100.53260830° E
"May 25, 2026","May 25, 2026, 07:30",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,29,13.82572830° N,100.53067670° E
"May 25, 2026","May 25, 2026, 07:30",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,41,13.81723440° N,100.53213630° E
"May 25, 2026","May 25, 2026, 07:31",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,37,13.82221330° N,100.53260830° E
"May 25, 2026","May 25, 2026, 07:31",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,12,13.82622500° N,100.52820670° E
"May 25, 2026","May 25, 2026, 07:31",6a1392ab06116e01335966a8,69e487ebaa730ec3ef599292,รถมาล่าช้า,xHry3PSSsYXteaHus,29,13.82572830° N,100.53067670° E
